DATE,STAR,LIKE,DISLIKE,TITLE,REVIEW
2022-06-03 17:48:41,5,0,0,어려워요 ㅠㅠㅠ,저기  저ㅏ가  어제  이걸  깔았는데요  케릭터를  고르고  밑에    이미  가입한  계정이  있어요를  눌러서  했는데  비밀번호를  어떻게  하는지  모르겠어요....ㅠㅠㅠㅠ
2022-06-03 17:37:27,3,0,0,이번 업뎃이후,"이번 업뎃 이후로 기능이 너무 불편해졌네요. 요즘은 크리에이터 아이템으로 키를 키우는 사람이 많은데, 이번 업뎃 이후로 키가 커지면 얼굴부분을 고칠수 없는 한계가 있네요. 캐릭터를 확대해서 볼 수 있는 범위가 너무 좁아졌어요. 그리고 얼굴커스텀, 오리지널상점, 크리에이터상점, 룸상점 네개 같이있는 라인이 오른쪽에서 왼쪽으로 간거도 사람들이 많이 불편해 할것같네요. 이번업뎃 전으로 가는 것이 사람들에게도 더 익숙하고 편할거라고 생각들어서 이렇게 의견 넣어봅니다."
2022-06-03 13:02:46,1,0,0,이런게 업데이트?,광고보기가 실행이 안됨. 이렇게 업?데이트?
2022-06-03 09:43:30,1,0,0,이번 업데이트,이번 업데이트를 하고 얼굴 커스텀하기가 힘들어졌습니다 제페토에 비율를 바꾸는게 있는데 키을 크게하면 얼굴이 전혀 보이지 않아서 이번 업데이트 최악이네요
2022-06-03 01:57:50,4,0,0,제펱,재미있어요!!하지만 안좋은점은 아이템들이 좀 비싸다는점? 그래도 이것만빼면 짱이에욥!
2022-06-02 16:13:39,5,0,0,진짜 다 너무 좋은데.. 진짜 부족한 점도 고쳐줘요 ㅠ,"지금 제페토 2-3년차인데요..! 진짜 좋은 점이 말을 다 못할 정도로 너무 많습니다.. 근데요.. 아쉬운 점 고쳐주시면 진짜 좋을 것 같아요..!! 먼저 1번째, 라이브 권한 전부 다 줄 수는 없겠죠.. 적어도.. 1k 넘는 분들한테는 주시면 좋겠어요.. 라이브를 너무 하고 싶어요.. 그리고 2번째, 크리템들도 선물기능 주세요! 상대방 위시에 있는 것만 으로도 선물가능이어도 괜찮아요..! 3번째, 하루에 한번씩 만이라도 1젬 주어지는 거 하면 안될까요.. 꼭 돈으로 살 순 없잖아요.. 젬 얻는 프리젬 설문지해도 안될 때가 더 많거든요.. 한달에 1번되는 꼴입니다.. 이 3개만 해주시면 진짜 너무 좋은 앱이 될 거에요..!! 제페토 화이팅!!"
2022-06-02 08:02:49,1,0,0,바뀐 거 너무 불편함,전체적으로 위치나 그런 게 많이 바뀌었는데 예전이 훨씬 나아요 ㅠㅠ…. 제발…… 옷 입히기 하면서 많이 놀았는데 너무 많이 바뀌어서 앱 지움 ㅎ
2022-06-02 06:29:12,3,0,0,업데이트,업데이트 그냥 안 하고 원래 대로 다시 할 수는 없나요? 옷이나 코디 할때 너무 불편해요 1년 반을 계속 하고 있는 유저로서는 너무 불편하고 별로에요 진짜로
2022-06-01 19:34:51,2,0,0,문의 드립니다,"제패토에서는 계탈을 하면 7일째에 계정이 사라지는데요, 제가 5일째 되는 날 접속을 하니 없는 계정으로 뜹니다. 26K이가 넘는 계정이라, 꼭 복구하고 싶습니다. 오류로 그런거 같은데 고쳐주시길 바랍니다. 2달이 넘게 기다렸는데도 복구가 불가능하네요. 답변 부탁드립니다."
2022-06-01 08:55:08,1,0,0,.,어렸을 때 여기서 싸불당한 뒤로 제페토 얘기 나올때마다 불안해지고 얼굴 빨개짐 하 그놈의 메타버스ㅋㅋㅋㅋ모델링도 진짜 개구림
2022-06-01 05:36:31,3,0,0,퀘스트,"퀘스트 낮에 봤을때 분명 젬이었는데
밤이 돼서 보니 코인으로 바꼈네요~~"
2022-06-01 00:32:10,4,0,0,부족한 점이 있긴해요ㅜㅜ,좋은데!!! 렉걸리고..젬도 잘 못모아요ㅜㅜ이거랑 그..젬획득 설문조사??그거 18세이상은 좀..높은거 같아서 조금 아쉬워요😭😭 대신 아바타도 꾸밀수있고(예쁘게💗💗🤧)자유롭게 할수있어서 좋은데!!커스텀도 어렵고..아이템 만드는 것도 너~~무 어렵고 이상해서 이런건 꼭 1개라도 고쳐주셨으면 해요!! 그래도 넘 재밌으니 별은⭐️⭐️⭐️⭐️개 누르고 가요!! 게임 해보세요!!💗💗🐰
2022-05-31 20:13:36,3,0,0,불편한점,안녕하세요 제베토룰 즐겨하고있는 유저입니다. 이 제베토를 하면서 현질러들만 더 많은 옷과 해택을 얻을수 있다는게 전 너무 불편합니다 왜냐 돈 현질을 안하는 사람은 이쁜것도 꾸미지말라는건가요? 제베토는 물론 좋은 게임이지만 그런점만 좀 어떡해 해주시면 좋겠네요(아 그리고 가격도 비싸서 옷 사기 두렵습니다)
2022-05-31 17:28:21,4,0,0,🎀,너무 좋아요! 근데 가끔 광고가 멈추거나 보상을 받지 못 할 때가 있는데요 이 점이 개선되면 좋을 것 같습니다
2022-05-31 17:20:40,5,0,0,음..리뷰합니다.,"장점
1.커스텀을 바꿀수있음
2.예쁜옷을 돈 모아 살수 있음.
3.친구와 게임을 할수있는 온라인게임

단점
1.커스텀이 어려우면 못바꾸는 경우가 있음
2.젬이 안모아져서 예뿐 옷을 살수 없음(예뿐옷은 거의 모두 젬옷)"
2022-05-31 17:13:43,3,0,0,아이패드 픽셀깨짐 등,"아이패드로 앱 사용해봤는데 정말….캐릭터픽셀 다 깨지고  
댓글창도 내려가있어요 사용하는데 너무 불편해요"
2022-05-30 04:20:02,5,0,0,너무 좋아요❣️,"안녕하세요! 현재 제페토 985일 한 유저입니다☺️ 처음 리뷰를 남겨보네요! 제페토 정말 좋은 게임입니다👍🏻 매일 하는 게임이고 유명하기도 합니다,,ㅎㅎ 라이브도 하고 있는 유저에요 😻 우선 제페토에서 원하는 점부터 말씀드리도록 할게요 첫번째로 젬&크리템을 선물할 수 있었으면 좋겠어요! 젬을 선물할 수 있다면 정말 좋을 것 같아요😭 선물을 해주고 싶을 때 무슨 아이템을 좋아할지 생각하려면 복잡해지기 때문에 차라리 젬을 선물한다면 편리할 것 같아요! 그리고 크리템을 선물하는 것도 좋을 것 같아요😚 여러 아이템을 선물할 수 있다는 장점이 있는 것 같습니다! 두번째로 삼성과 아이폰의 팔로워 기준이 동일했으면 좋겠어요! 삼성과 아이폰의 팔로워 기준이 다르더라고요 50명 차이가 나던데 하트수도 마찬가지고요! 기준이 다른게 크게 불편하진 않는데 조금의 편리를 위해서 기준이 동일했으면 좋겠습니다 ^u^ 세번째로 라이브에서 게스트와 같이 라이브를 할 수 있었으면 좋겠어요! 제가 라이브를 하는 중인데 저 혼자 하려니까 컨텐츠도 잘 생각이 나지 않고 재미도 없고 그러더라고요 게스트와 같이 라이브를 한다면 라이브도 재밌어지고 할 수 있는 컨텐츠도 많아져서 저에겐 좋을 것 같아요😽 또 투표하는 기능이나 사진을 첨부하는 기능 등 이런 것도 있으면 좋을 것 같아요! 네번째로 댓글에 답변하는 기능이 있었으면 좋겠어요! 질문으로 댓글을 달아주시는 경우나 Q&A를 하는 경우에는 하나하나 멘션을 해야하니까 불편한 경우가 있더라고요 답변을 할 수 있는 기능이 있다면 정말 좋을 것 같아요 ~u~❤️ 여기까지 제가 의견을 제시하도록 할게요! 너무 원하는 것만 많은 것 같네요 😅 이렇게 많은 의견을 제시하는 만큼 좋아하는 게임이고 매일 하는 게임 중 하나에요💗 제페토 밖에 안하는 사람입니다 ㅎㅎ 여기까지 읽어주셨다면 너무 감사드려요 항상 저희를 위해서 열심히 일해주셔서 너무 감사드립니다! 더 나아가는 제페토!기대할게요 ♡u♡"
2022-05-29 05:37:06,1,0,0,🥺🥺,지글지글 노래 넣어주세요😡😡
2022-05-29 04:33:44,4,0,0,아쉬운점🙂,"안녕하세요 재패토 유저입니다. 보통 옷을보면 잼이 드는옷은 예쁘고 코인옷은 예뻐도 뭔가 부족하다는뜻이죠 그리고 보통 크리템은 전부 잼인데 잴 예쁜옷이 많은데 잼이없어서 부러울 탈 입니다
일주일에 한번씩이나 두번씩은 잼을 가질수 있으면 좋겠네요 모아서 예쁜옷도 사면 크리탬도 사면 좋을거같네요 잼이 많았으면좋겠어요😅🙂🥰"
2022-05-29 00:16:10,1,0,0,아무잘못도 없는 제계정 기기정지 시켰어요,현질한 계정이고 1.8k라 아끼던건데 대리현질 다들 많이 하고 대리현질 해주면서 사기 정말 단한번도 친적없고 정말 행복한 제페토 생활 했는데 어떤분이 젬 먹튀하셔서 좋게좋게 말했는데 먼저 욕해서 저도 화나서 욕한건데 먼저 젬 먹튀하고 먼저 욕한분은 멀쩡하고 저만 기기정지 당한게 너무 억울하고 화나요 그 젬들이라도 환불 안되나요 4만원은 족히 썼을텐데…
2022-05-28 22:48:22,2,0,0,렉,아니 렉 너무 심하게 걸리는데요 자꾸 로딩중이고 진짜 자꾸 나가지고 진짜 망겜임 템플릿 사용도 못하고 진짜 망겜망겜 작작 튕겨야지 계속 튕겨 망겜임망겜아니 할때마다 렉 걸리는데 어쩌라는거지 ㅆ 진짜 ㄹㅇ ㅈㄴ 튕겨 ㄹㅇ 망겜 별 1 주는것도 아까워 아니 적당히 튕겨야지 자꾸 렉 걸리고 게임을 할 수가 없어 진짜 ㄹㅇ 망겜 여러분 제발 깔지마세요 현질유도만 하고ㅉㅉ 그렇게 재밌지도 않고  제발 깔지 마세요
2022-05-28 20:08:32,4,0,0,젬좀…,안녕하세요 젶토 5개월정도 사용을했는데요!젬얻기가 넘 힘듭니다ㅜ 설문조사 참여하는것도 넘 번거롭고 힘들게해도 젬을 안줘요..ㅜ기본적으로 시작할때 15젬 정도주고 시작하면 더욱더 즐겜 할수있을것 같아요!
2022-05-28 18:41:51,4,0,0,안녕하세요,안녕하세요 제페토 1년 점 넘게 한 유저입니다 다른건 다 좋은데 한달이 지나야 선물보냐는거랑 크레이터 아이템을 선물 보낼수 있으면 좋을거 같아요 정말 한번만 읽어주시고 고쳐주세요 ☺️
2022-05-28 18:07:39,1,0,0,.,제발 애니 점령좀 하지말아주세요;;그것빼면 다 좋아요
2022-05-28 02:10:08,1,0,0,ㅗ,ㅈㄴ 어렵게도 만들었다 ㅆㅂ 점프맵 만든놈은 깰수있나? ㅆㅂ
2022-05-27 19:32:30,2,0,0,괜찮은 앱입니다,"제가 오늘 프리미엄 결제를 했는데 젬 지급이 안되고 있어 궁금한 마음에 4900원 짜리 60젬을 결제했는데 그 또한 지급이 안되고 있습니다.
빠른 대응 부탁드립니다"
2022-05-27 05:02:00,5,0,0,이것좀 봐주세요ㅠ,안녕하세요?제가 어느날 젬이 사라졌어어요!도와주세요ㅠ40젬 ㅠ...
2022-05-27 00:34:20,5,0,0,만족하고있습니다!!,"안녕하세요! 제페토를 적어도 5년을 한 유저입니다.
제페토는 정말 잘 사용하고있고요 단점과 장점이 있습니다 장점부터 말할께요
1.많은 유저들과 소통을 할수 있다
2.아바타를 재미있게 꾸밀수 있다
등등 많은 장점이 있고요 단점은 조금 길어요
1.인지도(인기)가 높은분은 계속 치솟고 낮은분(저)같은 사람들은 아래로 떯어져요, 추천,인기 등등을 인지도가 있는분보다는 가능성이 있고 퀄리티,꾸준,성실함을 봐주셨음 합니다
2.실시간을 키려면 보통 제페토 인증마크같은 파랑색 배찌 혹은 제페토 공식계정분들의 동의?같은게 필요한데 인지도가 없는 저같은 사람들은 억울합니다,,🥺 열심히 노력해도 인지도라는것은 더더 올라가버리구,,실시간의 경우 심사를 통해 모든 분들이 평등하게 절차를 통해 키면 좋겠습니다
3.아이템의 가격에 대한것입니다 아이템의 종류,가격이 신상들은 조금 더 낮게 출시돼거있는거같은데 가게들도 그렇듯이 오래된 아이템들은 가격을 낮추어 주시면 좋겠습니다
4.아이템의 거래,환불 아이템은 현재 거래나 환불기능이 존재하지 않은데요 그래서 서로 주고받기가 안됍니다,,이점 추가해주셨으면 좋겠습니다
5.지금의 경우 크리에이트 아이템은 선물이 불가능한데요 크리템과 같이 젬이나 코인도 선물할수있는 기능이 생겼으면 좋겠습니다 

+관리자님 서랑해요((🤛"
2022-05-26 23:49:57,5,0,0,제페토 오늘도 뭉이,"안녕하세요! 저는 현재 재밌게 플레이 중입니다..! 정말 너무 재밌고 옷도 완벽해요..! 하지만 한가지만! 제가 한 플레이랑 반모도 하고 선물교환을 했었는데 그 사람이 접속도 끓이고 제가 선물을 보냈는데. ㅠㅠ그냥 도망갔어요… 신고 버튼을 눌렀는데! 채팅,크루등등 밖에 없어요 선교할때 신고 버튼을 만들었으면 ㅠㅠ 참고로 유저 이름은! “지박소년 하나코”입니다 ㅠㅠ 제발 꼭..! 신고 당했으면. ㅠㅠ"
2022-05-26 03:52:26,4,0,0,월드 오류,다 좋은데 왜 월드에서 갑자기 캐릭터가 맘대로 밀려 나서 다른데로 이동하고 사람들 캐릭터가 갑자기 좀 작아지면서 얼굴이 이상하게 변하나요..? 월드 오류 좀 고쳐 주세요
2022-05-26 03:37:57,5,0,0,라이브만~~~~ㅜ,혹시 왜 라이브를 정해진 사람만 할수 있는지 알수 있을까요??
2022-05-26 02:06:05,4,0,0,제 옷 돌려주세요,"옷,머리,날개,신발 선물 받은거 사라졌어요.. 문의 낳었고 빠른 조치 부탁드립니다…"
2022-05-25 03:20:31,5,0,0,와..이런게임이 있었어?,진짜 처음하시면 꼭꼭 깔으세요 꼭 현질 못해도 월드에서 막 깨면 1젬 얻을 수 있고 진짜 너무 졓아요 .. 꼭 까세요!!!
2022-05-25 00:38:53,5,0,0,개선에 대한 감사함과 피드백,"항상 즐겁게 플레이하고있습니다! 제 피드백때문이라고는 생각하지않지만 새로생긴 포토부스 제한기능도 너무 좋습니다. 
이렇듯 제페토에서 주기적으로 여러 기능 등을 개선해 나가고 있는 모습에 많이 놀랐고 정말 감사하다고 생각합니다.

그리고 그 변화에 참고가 되었으면 하는 바람에 몇가지 바라는점을 써보고자합니다

1. 월드 이용 시 캐릭터간의 상호작용
: 현재, 월드에서 유저 간의 상호작용이 대화밖에 되지않는 점이 많이 아쉽습니다. 게임 ‘심즈’와 같이 ‘서로 대화하기’포즈 등 시각적인 상호작용 또한 있었으면합니다.

2. 장바구니 기능
: 보기에 예쁜건 다 찜해놓는 스타일이라 나중에 사고자 하는것을 찾는데 조금 불편합니다. 장바구니 기능이 찜한 아이템들을 한번 더 거르는 망 역할을 할 수 있을 것입니다.

3. 문의 시스템의 개선
: 일단 너무 오래걸립니다.. 또한 소규모의 앱이 아님에도 전화문의가 없는 것이 아쉽습니다.

4. 이미지개선
: 제페토의 이미지하면 ‘유치하다’가 대부분입니다.
(과금이 비교적 자유로운 연령대에서의)이미지가 이렇다보니 저 또한 친구들과 즐길 수 없는 상황입니다..
참고로 크리에이터 아이템으로 정말 현실감있게 캐릭터를 디자인 할 수 있는 점이 큰 홍보효과가 될 것이라 생각합니다.

항상 응원하고 있습니다. 다시한번 좋은 게임만들어주셔서 감사합니다!"
2022-05-24 21:39:31,5,0,0,별점 5개 안 주면 안 볼거 같아서 5개 줍니다,"여러분들 재가 프리미엄 4900원 짜리 구매 했는데 혜택도 안 들어오고 젬도 안 들어왔습니다 그리고 4900원짜리 젬도 구매 했는데 또 안 들어왔구요 이번에는 9900원짜리도 구매 했는데 앱에서는 오류라고 뜨면서 돈은 나간 상태 입니다 진짜 네이버 에서 이럴 줄은 몰랐는데 네이버 앱인 제페토 에서 일반인을 상대로 먹튀 할 줄은 상상도 못했네요 진짜 너무너무 실망입니다 5월25일 오늘 내로 처리 안 해주시면 저는 이 이야기를 모든 곳에 알리겠습니다 페이스 북,인스타,트위터,카페 등등 모든 곳에 얘기를 할 수 밖에 없겠네요 왜냐하면 저를 포함해서 또 다른 피해자가 나오면 안되니 빠른 시일 내에 알리는 수 밖에 없겠네요 정말 좀 실망이네요 빨리 처리해주시면 저도 안 알릴 수 있습니다. 이 글을 또 귀찮다고 한명 넘겨버리면 저는 새로 들어올 수도 있는 신규 가입자 못해도 300명?500명? 정도는 잃는 겁니다 오늘 내로 처리 안해주시면 확실하게 알리겠습니다 구체적이고 확실하게 구매 코드 스크린 샷 해서 사실이라는 증명 까지 하면서 열심히 알리겠습니다 그러기 싫다면 오늘내로 처리 해 주세요 못해도 21:00시 전까지는 해주세요 그러기 싫으시면 내일부터는 열심히 이 사실을 알려야 하는 수 밖에 없습니다 저는"
2022-05-24 02:32:33,1,0,0,차별하냐?,보석 왜 안돼냐
2022-05-23 05:34:24,5,0,0,월드 이용,"오랜만에 제페토를 다시 깔았는데요 월드가 이상합니다 로컬인데도 외국인 방만 있고 심지어 친구와 같이 하는데 친구는 월드가 정상적인데 저는 방이 없고
있다고해도 외국인 방이네요.. 예전부터 이래왔는데
제발 고쳐주세요 부탁입니다.. 제페토 문의도 남겼습니다.. 월드에서 놀고 싶습니다 (업데이트도 다했습니다)"
2022-05-23 05:19:04,5,0,0,다 좋은디요,아이템 가격 좀 낮춰주세요… ㅜ 너무 비싸ㅠㅠㅠ
2022-05-23 05:02:07,5,0,0,슬프네요,"저희 딸이 설문조사 하면 코인을 준다고 해서 숙제 다 끝내나서 1시간 동안 설문조사 해줬더니 기간이 만료 됐다면서 날라갔다고 울고 불고 난리네요ㅜ 딸폰이라 현질도 못해서요 그거 말고는 재미있다고 하네요 ~
문의 한번 남겨주세요~~"
2022-05-23 03:55:08,4,0,0,크리에이터 아이템,크리에이터 아이템을 선물하는 기능이 추가 되면 좋겠어요~ 이것만 빼면 다 좋습니다 선물기능 제발~~
2022-05-23 02:59:02,3,0,0,관리 상태가,"그 젬을 코인으로도 살수있게 해주시고
제발 관리좀 철저히 해주세요 이상한 사람들이 너무 많아요;;"
2022-05-22 23:54:45,2,0,0,제페토,"제페토를 1년가까이 하고있는유저입니다 . 저가 요즘에 월드나 무료코인 광고볼때 계속멈추고 안들어가지고 중간애 하다가 나가지는 오류가있는거같네요 고처주시면 감사하겠습니다..그리고 요즘에 설문조사하는게 ""더이상 할 설문조사가없습니다"" 라고 뜨더라고요 ㅠㅠ 저는 아이폰이라 현질을못해서 그걸로 젬을얻는데 갑자기 어느날부터안되네요 ㅠ 제발 고쳐쥬세요ㅠㅠㅠ그리고 제가 친구한테 오로라 옷이랑 스누페 원피스를 받았는데갑자기 그옷을입으려고 하니까 ""구매""가 뜨드라고요.... 그리고 월드 들어가서 놀려고하면 1분도 안돼서 저절로 제페토 게임자채가 나가져요....이런식이면 제페토 흥미가 떨러집니다 제발좀 고쳐주세요"
2022-05-22 05:19:13,4,0,0,무섭습니다.,"익명으로 사용하다 보니깐 욕도 많이하시고 협박까지 하시네요.
무서워서 계정까지 날리고 다시 왔습니다. 이게 맞는 건가요??"
2022-05-22 04:38:24,5,0,0,제페토 상업적 이용,제가 문의도 넣었는데 정확한 답변을 주시지 않아서요. 제페토에서 캐릭터 리터칭 커미션을 열려고 하는데 상업적 이용이 가능할까요? 열어도 된다는 분들도 계시고 안 된다는 분들도 계셔서 어떻게 해야할질 모르겠어요. 제대로된 답변 좀 부탁드려요.
2022-05-22 00:41:24,3,0,0,아쉬운점,"안녕하세요. 제페토를 플레이 하고 있는 한 유저입니다. 제가 제페토를 하면서 늘 생각해 왔지만 현질유도가 정말 너무 심합니다. 콜라보 아이템도 너무 비싸고요. 잼을 쉽게 얻을 수 있다면 '음 이정도면 괜찮네','어.. 조금 비싸지만 나쁘지 않네' 정도겠는데 현질을 하지 않는 저같은 무과금러들은 '에?!! 3~40잼..? 아니 제페토 왜이래.. 그정도 돈에서 만족을 못했나..?!' 하는정도입니다. 물론 현질러들도 많겠지만 저희같은 무현질러들도 생각해주세요 ㅠㅠ🥺🥺그리고 다음은 배경입니다. 배경을 위시에 추가할 수 있었으면 해요 ㅜ 배경 이쁜거를 발견했는데 돈이 없어서 열심히 모았는데 내가 사려던게 뭐였는지 까먹거든요 ㅜㅜ 제가 자주 그래요 ㅠㅠ 배경도 위시에 추가할 수 있게 해주세요!ㅠ🥺 그리고 마지막으로 파티게임 입니다. 파티게임이 없어졌더라구요..? 완전히 게임 자체가 없어진건 아닌데.. 제꺼에는 파티게임이 아예 없어여..😭😭 저만 그런지는 모르겠지만 버그나 오류나 아님 아예 없는거나 그런거면 다시 보이게 해주세요ㅠ 퀘스트 다 깨고 돈 벌 수 있는 유일한 아이(?)였는데 없어져서 너무 어이가 없더라구여.. 저만 그런건진 몰라도 이런것들 좀 고쳐주시면 감사하겠습니다!!😊😊"
2022-05-21 21:22:49,5,0,0,재밌어요..근데,젬이벵 많이 해주시고 이벤트에서 인기있는 분들만이 아니라 그렇지 않은 분들도 뽑아주시면 해요..
2022-05-21 19:20:28,1,0,0,실행이 안됨,평소엔 잘되다가 이벤트같으거하면 안들어가짐 들어가져도 바로튕김 버그존망겜 하지마세요 ㅃ침
2022-05-21 19:04:51,3,0,0,그냥 그럼,안녕하세요 제페토를 재밌게 하고 있는 유저입니다. 하지만 제페토가 좀 단점이 있는것 같아요. 이렇게 생가할때가 많아요 이게 뭐라고 이케 비싼지 보석만 비싼줄 알았더니 코인도 무슨 200만?.. 이러던데 솔직히 전 그게 뭐라고 비싼지 모르겠어요
2022-05-21 15:35:53,3,0,0,다시하고싶네요,안녕하세요 저는 2년가까이 하고있는유저 입니다 항고하다가 지웠다가 다시 깔았는데 지금 현제 하고 있는 사람눈이 좀 별로여서 돌아가는접은 없을까요?
2022-05-21 12:15:08,5,0,0,좋은데 추가기능요청👐,"🌟눈코입, 메이크업 저장 기능 코디저장 기능처럼 얼굴을 수정하다가 예전 얼굴로 돌아가고 싶을 때 저장목록에서 바꿀 수 있었으면 좋겠어요 !! 이 게임의 본질이 자신의 캐릭터를 꾸미고 포토찍고 그러는 거 아닌가요.. 월드나 크루 활동하는 사람이 많아졌지만 예전처럼 사용하시는 분들도 분명 많을 거에요 

 🌟포토부스 인원 조정 기능 만약 4인 포즈를 둘이서만 찍고 싶으면 다른 두 자세를 아예 안 보이게 할 수 있는 기능이 있었으면 좋겠어요 !!

🌟그리고 젬 문제인데요 코인을 젬으로 바꿀 수 있는 기능도 있으면 좋을 거 같아요"
2022-05-20 03:08:59,2,0,0,현질 유도 너무 심합니다,예 현질 유도 정말 심해요
2022-05-19 06:52:23,5,0,0,굣,하지만 ㅇㅊㅇㅇㅇ
2022-05-19 05:16:20,4,0,0,"추가하길 바라는, 개선해주길 바라는 점","🌟추가해주셨으면 좋겠어요🌟
1. 체형을 보정할 수 있었으면 좋겠어요
목 길이, 가슴, 허리, 엉덩이, 허벅지, 종아리, 발목 등 세세하게 꾸밀 수 있다면 좋을 것 같아요! 고정된 체형으로 내 제페토의 특징을 살리기 너무 어려워요…ㅠㅠ
2. 스토리 기능을 사용할 수 있으면 좋을 것 같아요
인스타 페북 등등처럼 스토리를 사용할 수 있으면 좋을 것 같아요! 게시물 올리긴 부담스럽고 안올리긴 아쉬운 그런 영상이나 사진들을 올리고 싶어요ㅠㅠ

🌟개선해주셨으면 좋겠어요🌟
1. 젬 얻기가 너무 어려워요
현질을 유도하는 것 같아요…뽑기로 얻는 것도 어렵고 가끔 미션에 모두 클리어하면 젬 주는 것도 있지만 정말 희박한 경우라 설문조사를 통해 무료로 젬 획득하는 미션을 하게 될 때도 있는데 뭔가 그 경로는 믿음이 별로 안가요..ㅠㅠ 적어도 3달에 한번정도는 젬 획득 미션을 해주셨음 좋겠어요…
2. 점점 아이템 가격이 오르고 있어요
조만간 10000코인짜리 아이템도 나올 것 같아요(이미 나왔지만 다시 나올 것 같아요)…초반에는 살 수 있었는데 요즘엔 4000코인 이러다보니까 일일퀘스트 전부 해야 티 한장 살 정도예요..가격을 좀 내려주셨음 좋겠어요."
2022-05-19 05:13:03,5,0,0,이거 인증번호 어디로 오나요 ㅠㅠ,안녕하세요 전 제패토를 즐기는 유저입니다 제패토 정말정말 재밌어요 근데 어느날 현질하려고 보니까 보호자동의가 뜨더라구요? 그래서 했습니다 했는데 인증번호가 안옵니다 이거 어떻게 해야하나요? 인증문자 메세지로 오는거 아닌가요 ㅠㅠ
2022-05-19 00:45:16,5,0,0,이거 왜이러나요...,"이틀 전까지만 해도 잘 들어가지던 크루가 갑자기 안들어가져요... 다른사람의 크루가 안들어가지는게 아니라 아예 크루화면 자체가 안뜨고 그냥 하얀 화면만 뜨는데 이거 저만 그런건가요? 다른분들은 들어가지시는 것 같은데, 혹시 특정 이유가 있는건가요? 신고를 먹었다거나... 그런데 저는 신고먹었다고 경고를 받은적도 없고, 알림도 안떴거든요. 정말 이거 왜 안들어가지는 건가요... 최대한 빠른 시일내에 복구됐으면 좋겠어요 ㅠㅠ빨리 크루 가고싶어요... 집와서 제페토하면서 노는게 제 삶의 낙이였는데 갑자기 안들어가지니 당황스럽네요 ㅠㅠ"
2022-05-18 02:35:40,5,0,0,너무 조아요!,캐릭이랑 다 좋고 옷도 너무 이쁜데 젬 벌기가 너무 힘들어요ㅠㅠ 현질을 해야만 빨리 얻어지고 무과금인사람들에겐 너무 억울한.. 더 쉽개 얻을수 있개 해주세욧!
2022-05-17 01:29:39,4,0,0,젬 얻는 방법을 늘려주세요..,"젬 얻는 방법을 늘려주시기 바랍니다 리뷰을 봤는데 처음엔 1~3젬이었다가 갑자기 30~40젬으로 늘려졌다고 리뷰에 올라와 있더군요 그래서 저는 속으로 ""아 옛날엔 1~3젬이었구나..지금보다 되게 저렴하네..?""라는 속마음이 생겼습니다 그리고 저도 설문조사 하면서 느낀건데 대답도 다 해줬는데 갑자기 ""죄송합니다 이 설문 조사는 불건전합니다""이 말과 다를 수 있겠지만 이건 확실합니다 젬은 처음에 1젬만 주고 불건전 하다고 안 주는것 저희가 대답을 이상하게 한걸수도 있지만 이건 아니라고 봅니다 그러니 제발 젬 얻는 방법을 늘려주세요..부탁드립니다.."
2022-05-17 01:02:55,1,0,1,😒😒,안녕하세요. 2019년에 플레이한 유저입니다. 2019년에 제페토에 약 제가 3만원을 게임에 질렀습니다. 근데 환불도 안해주고 이게 뭐죠? 그리고 정말 어이없는건 제가 팔로우 하나 뺏다고 신고를 먹은것입니다. 운영자. 그리고 제작자님. 환불 해주실건가요? 😒😡
2022-05-16 06:54:16,4,0,0,선생님 제발 다크모드 만들어주세요..,밤에 제페토 심심해서 할 때 눈이 타는 느낌이여서 진짜 눈이 너무 아파요.. 다크모드 제발 다 필요 없으니 다크모드 만들어 주세요 선생님.. 눈아파서 접속 못하겠어요..
2022-05-15 23:21:06,5,0,0,답변해주세요,안녕하세요 제페토를 잘 하고있는 유저입니다 제가 다른계정으로 옮겼는데 원래 계정에 잼이 333개나 있었거든요 그래서 말인데요 혹시 잼을 주는 방법은 없나요? 답변해주셨음해요ㅠㅠ
2022-05-15 05:39:26,5,0,0,추가 기능,"추가되었으면 하는 기능이 있어서요! :3 
1.라이브 
라이브는 제페토에서 공식으로 닉네임에 체크표가 
붙어야지만 라이브를 킬수있잖아요 하지만 그게 
불공편하다고 느껴져요 물론 팔로우가 많으신분만 
라이브를 킬수있어 조금 섭섭했어요 ㅎㅎㅎ

2.젬 
이건 라이브와 관계있어요 거의 젬 크레이터템을 시용하시는 분들만 거의 라이브를 키시더라구요 그래서 
젬 없이는 난 못 키겟구나 라는 생각도 느껴졌어요ㅠ
그리고 크레이터템이 전부 젬인데 크레이터템만 
예쁘잖아요 ㅠ 그래서 사고 싶어도 현질을 하지 못하시는 분들을 위해 젬템은 조금만 있었으면 좋겟어요 

3.크레이터템 
이건 선물이 안돼는 템이라 살짝 불편해여 ㅠ"
2022-05-15 00:28:00,3,0,0,추천,진짜 다른건 다 좋은데 추천이 너무 뜨는 분만 뜨는 거 같아서 좀 그럽니다.. 제가 한 2~3년은 한 유저인데 그 2~3년 동안 아무리 열심히 편집을 해도 추천이 뜬적이 없거든요 계속 뜨는 분은 막 200번씩 뜨던데..
