DATE,STAR,LIKE,DISLIKE,TITLE,REVIEW
2022-06-26 13:30:57,4,0,0,More Zem(s) Opportunities,"I really love this game but it’s very frustrating that There’s only two- three ways to get zems like the “Free Zem” board, the “Make me Laugh”, and buying them with my own money. It would be appreciating if you can fix it and give more opportunities instead of buying it with our own money."
2022-06-26 10:46:19,4,0,0,It’s Great but…,Zepeto is a great game in all but I'll like there to be where if we buy something and we don't want it anymore.To have a button for the user’s to get a refund from that item that was purchased and wanted there money back.
2022-06-26 10:25:25,1,0,0,Don’t play this APP,I downloaded this game today saw it on TikTok and there was a bunch of humors about breathing in the background and heartbeats so I tried it out and then I didn’t hear anything and then I heard breathing in heartbeats and then I got scared so I exit the app and deleted it right away so the next morning the pedal called me and it said I will kill you I will kill you I will kill you that’s why you should not play this game be safe
2022-06-26 09:11:15,5,0,0,Its a really good app,"Me and my friends love zepeto. It's like instagram, tiktok and roblox mixed but something we would like. If you can, we would recommend have a refund system for the stuff we don't want any more. It can have something like having 30 days to get it back before it's gone. It could be really useful for a lot of people, so please include it in your next update. Thank you!"
2022-06-26 07:46:06,5,0,0,𝐏𝐥𝐞𝐚𝐬𝐞 𝐫𝐞𝐚𝐝! 😃,"𝐓𝐡𝐢𝐬 𝐢𝐬 𝐚 𝐯𝐞𝐫𝐲 𝐠𝐨𝐨𝐝 𝐚𝐩𝐩!! 𝐈 𝐥𝐨𝐯𝐞 𝐡𝐨𝐰 𝐈 𝐜𝐚𝐧 𝐭𝐞𝐱𝐭 𝐦𝐲 𝐟𝐫𝐢𝐞𝐧𝐝𝐬 𝐚𝐧𝐝 𝐦𝐚𝐤𝐞 𝐩𝐨𝐬𝐭𝐬!! 𝐈 𝐥𝐨𝐯𝐞 𝐭𝐡𝐢𝐬 𝐚𝐩𝐩 𝐬𝐨 𝐬𝐨 𝐬𝐨 𝐬𝐨 𝐬𝐨 𝐬𝐨 𝐦𝐮𝐜𝐡!! ☺️. 𝐈𝐟 𝐲𝐨𝐮𝐫 𝐭𝐡𝐢𝐧𝐤𝐢𝐧𝐠 𝐭𝐨 𝐠𝐞𝐭 𝐭𝐡𝐢𝐬 𝐚𝐩𝐩 𝐠𝐞𝐭 𝐢𝐭 𝐧𝐨𝐰! 𝐒𝐮𝐜𝐡 𝐠𝐨𝐨𝐝 𝐪𝐮𝐚𝐥𝐢𝐭𝐲!!! 🥰
𝐗𝐨𝐱𝐨- 𝒎𝒂𝒅𝒅𝒊𝒆12345"
2022-06-25 20:18:50,5,0,0,Hi zepeto,So when I try to get or buy some zems it doesn’t work at all and there might be a glitch on the zems and surveys you have to fix it zepeto
2022-06-25 16:40:00,5,0,0,احذفو حسابي ابغا اسوي حساب جديد,احذفو حسابي ابغا اسوي حساب جديد
2022-06-25 12:53:14,1,0,0,Doesn’t let me use the app,It says that “I’m not elegible for Zepeto” when I’m 21 years old.
2022-06-25 12:02:57,1,0,0,Por que mi cuenta esta baneado,Pheromones que te pasa si no he hecho nada por que me baneada mi cuenta??????? me tienes que dar una respuesta si o si  😡😡😡
2022-06-25 11:03:55,5,0,0,Love the app,Mk so these app is like another version of TikTok and Roblox together it’s more then just a game it’s like so fun I meet a bunch of friends on there and everyone there is cool and nice u can make videos and post pics and visit worlds there cloths are so cute but u will have to pay so basically u will have zems and coins and if u don’t have enough money to buy more zems or coins u can just press a button it’s says free coins something like that and u can do mini serves and u can watch lives and even go live so imma give these a 5 star I really recommend u to download it.🙂
2022-06-24 23:40:11,3,0,0,It’s fine but…,"Please fix this app, I want to earn zems but I can’t do it anymore. I tried to use tapjoy but it’s just a blank screen"
2022-06-24 11:54:20,4,0,0,read if you want to know abt the game,ok so its more of like social media. it’s like tiktok and instagram at the same time but with characters doing the dances you can post pictures and everything it’s pretty cool there are also games like roblox there are so many games i say this game is 12+/13 it is very fun and i reccommend it i got addicted for he game when k first got it i loved it you can even go live when you hit 10k!
2022-06-24 05:20:16,5,0,0,I love ZEPETO!,Hi I am Lexi I love Zepko I love being preppy I love posting I love friending people and loves to go see peoples life I have 125 followers and I’m trying to get more Pepto is amazing it’s Super Duper fun I recommend it to all of you guys!
2022-06-23 19:07:07,1,0,0,Ugh,I wrong the wrong year for my b-day and it won’t let me fix it
2022-06-23 15:30:04,5,0,0,Great game,Hi zepeto so I just got 1.1k followers and I was wondering if I can get ferrified on the game my name is ☁️⚡️🧴𝘼𝙨𝙝𝙡𝙚𝙮☁️⚡️🧴
2022-06-23 14:55:29,3,0,0,Fix your game,Your game is laggy and when you ray to make a video your characters duplicates at least on my device not only that your games for scratch offs cheat so much you may remember for the other report but you still haven’t fix the bug please fix the bug or this game with stay a three star-Jayda
2022-06-23 10:53:39,4,0,0,Hiii ☀️✨😋👍,"So zepeto is a great app, there’s no doubt about that! It’s fun, entertaining, creative, and let’s you connect with thousands of other players. ☀️✨ I’ve been playing zepeto for a couple months but I’m having a problem- every time I try to follow someone- the follow button won’t work. Like I press it and it does nothing! :( this needs to be fixed, quickly! Thanks. 🙏🙏"
2022-06-22 19:21:45,5,0,0,NPT FOR KIDS but still good,"Zepeto is a really “fun” game idk how to describe it but u can make new friends and u can date, and all that it’s kind of like tiktok and tinder and a bunch of other stuff, there’s a whole lot that comes with this app!!! I love it so much I’ve made so many new friends!!"
2022-06-22 17:23:30,5,0,0,Zepeto u need to kick out @Ray,So he or she is doing sexually videos and Dakota and Andy are father and son and he or she is posting sexually videos of them doing it
2022-06-22 15:16:52,1,0,1,I hate this it’s not fair to us!,I think it’s not fair that people under 12 won’t let you in it’s not fair that we can’t do what we want to do and  a lot of people lie about there age but we’re honest and we’re say our age and it kicks us out someone I used to know had this and she lied about her age you see they don’t even realize that people are lying  and there just ok with it I just want apps like this that don’t have a age limit so this is why I don’t like this app anymore
2022-06-22 15:15:58,1,0,1,How this game is,"1.I get the app I make an acount 
2.it sais we are sorry like this game is so bad I like roblox more so yea thank you guys for reading this"
2022-06-22 14:28:07,5,0,0,How to go live,It is wonderful app kind of like TikTok but I have had it for like a year and I still don’t know how to go. Live
2022-06-22 13:43:15,4,0,0,(•-•),So um this game is amazing first of all but uh maybe remove the chat I scared I am gonna get like a bunch of crap like “ooo I love your avatar“ And “hey let’s online date 😏” I am scared that that will happen… But I really love recording videos and stuff like that playing games and decorating my avatar! I won’t recommend this app to people about 10 and under. I would recommend this app to about 10-19 or maybe over… But please fix like the chat in games and if you haven’t already add like Roblox has like a chat filter but not exactly like Roblox’s. Well I think I am gonna end here because I have a lot like A LOT more to say but to everyone who found this have a good day or night bye!
2022-06-22 11:38:33,1,0,0,Disappointing,I was trying to make a post but there was no post button I tried deleting it then re downloading but it didn’t work I don’t know what is happening with this app but it’s also slow for me I don’t know what is happening with this app when I had played it before it was fine now it doesn’t work would not recommend.
2022-06-22 10:52:21,1,0,0,لعبه نصب,للاسف اكثر من حساب اشحن فيه رصيد ولكن اللعبه تعلق واحذف اللعبه وارجع احملها من جديد ولكن انصدم ان لايوجد اي حساب لي ؟؟؟والفلوس اللي دفعتها وينها وحسابي وينه انا راح احذف اللعبه اذا لم يتم حل مشكلتي
2022-06-22 10:14:38,1,0,0,Easily hacked!!,My account was perfectly fine for 3months. Then i got hacked. There is a hacker and his Zepeto name is free zems I think. So if the Zepeto manager is reading this pls band his account and ban this account. -𝓜any😟🤍 is the account to ban!! The user name is aestheticstarzxz. Zepeto is such a hackable game! This is why I deleted Zepeto for good! Please make changes!
2022-06-22 02:53:29,5,0,0,3am backstory of zepto,Hi I heard there was a back story behind zepto about the owner calls u at 3am and if u turn ur phone volume they say u will here noises when ur in the game.
2022-06-21 11:04:11,5,0,0,I love this game,This game is too addicting and I got the cutest avatar ever I named him Alex plus he’s a transgender and bisexual too.
2022-06-20 14:35:59,5,0,0,Love it😍😍😍,Nice game for me😍
2022-06-20 13:42:00,5,0,0,Great game,"I like it but lots of the maps are boring and have no game plot
Also I would like to be able to have an option to put acne on the characters"
2022-06-20 12:29:49,1,0,0,I hate this,It says that I can’t get in cause of my age.
2022-06-19 20:38:09,4,0,0,I love ZEPETO it’s the best I love playing worlds,And I love post. But… sry to world. Playing is kinda boring roblox better at games
2022-06-19 18:13:18,1,0,0,It is not for a kid,Because it has bad words and inappropriate causing!
2022-06-19 15:26:47,5,0,0,Genesis,So I wish this game added zems in the words all over the place for us to have an easier way to get ZEMS ZEPETO if you’re reading plz do that :)
2022-06-19 15:24:23,5,0,0,Bugs,"When I go under Quests/ Lucky then Beautiful Fireworks! And Go For 30,000 COINS! I would win big! But instead of giving me my winnings it’s taking away from what I already have! Please fix this! I lost a lot of COINS! Other than that this game is awesome! Highly recommend!"
2022-06-19 14:51:29,5,0,0,Amazing,Ok i love this app it’s where I met my online best friend and I’m kind of famous on it I really love it so pls get it
2022-06-19 14:26:49,3,0,0,I like it but,It is fun to play and all but it keeps kicking me out the game
2022-06-19 02:50:26,5,0,0,Great,I am premium and it is great just in iran it has problems
2022-06-18 18:31:12,5,0,0,It’s good but,It’s good but I don’t want it tosave my acc and what’s the code it did not see dme any
2022-06-18 12:47:10,1,0,0,WARNING: Sex predator playground,"Why is this app available to 12+!? It should absolutely be 17+. Very sexual content, the outfits available for the avatars alone is not appropriate for 12 year olds. Users are able to communicate through chat, video and voice, it’s not like Minecraft or Roblox. Tons of groomers and pedophiles trying to find young girls to sext — one of them asked my 12 year old daughter to download “Discord”, a real life video streaming app outside of Zepeto so she could help “get him hard”. I’m blown away at how little parental controls or restrictions this platform has. I don’t think kids these days realize that they can actually be charged with child elicitation and/or child pornography. And for the adults who are creeping on kids, find yourself a mental health professional before you’re charged with felonies and sent to prison."
2022-06-18 10:40:51,5,0,0,Walla07502201310,Walla
2022-06-18 10:10:38,3,0,0,Fix the CRASHING! (Pls read),"Ok so I got this app a little while ago & thought it looked fun so I got it, now when I try to make templates every time I try to add a avatar in my video it freaking CRASHES!😑 Please fix this!! Also.. when I’m on the app I can hear this kind of -cut-out- noise that sounds very weird. Kind of SUS but besides that🙄- pretty good app.👍🏽"
2022-06-18 09:01:19,5,0,0,Catgril,"N,c"
2022-06-17 21:35:45,4,0,0,Lack of Zems,"Wish there was a way to get more zems aside from the possibility of one from the daily wheel, scratch card, and then the surveys. I try to do the surveys but almost every one disqualifies me."
2022-06-17 19:29:41,2,0,0,It don’t work,Hi my name is jaelynn it don’t work
2022-06-17 18:55:52,1,0,0,Don’t like,"I watched an ad for Gems and it didn’t give me it!!!, just a scam wasted my time and life.."
2022-06-17 10:06:23,5,0,0,Awesome game!,"Its super fun sometimes it cause’s stress but its sooooooo fun! I love it any free time I have I play Zepeto! You should try it!❤️❤️❤️❤️
Its fun!

Xoxo,Lexi"
2022-06-17 06:01:11,5,0,0,This is awesome,"I love this game because, it gives you enough money to make two outfits.(At least to me, I like the expensive stuff) But I would like more mask options."
2022-06-17 01:25:51,5,0,0,This game is so awesome try it out if u don’t have download it right now,Be sure u have this game cuz it’s very fun trust me
2022-06-16 18:03:43,4,0,0,I have some ideas! (I hope you like it)(PLZZZ),"Hellooooo there!, 
When u are chatting someone or messaging someone and u send a pic but u want to delete but u can’t bc there no delete button and if it I would be able to delete it can u delete from both sides like my side and tge person I may have sent it to?"
2022-06-16 11:25:38,5,0,0,I love this game,5 stars
2022-06-16 10:47:25,1,0,0,Noooo this game is not good,"OK so I open the app and I do what it says and then all of a sudden it says I’m not allowed on it wouldn’t exactly say that
It says unfortunately i’m not eligible for the game like who says that I thought it would be super cool it isn’t he doesn’t really let you do anything and first of all  I don’t want it to track me it will not let you play if I say please do not track me please do not send me anything just leave me alone and let me play like I’m just trying to play a game and I have fun! this game is horrible 😡😡😡😡 I do not recommend"
2022-06-16 09:20:20,1,0,0,It keeps saying that I can’t sign up,Hate this app it’s horrible
2022-06-16 00:25:58,5,0,0,AMAZING,I love it so much I wish it were real good job!
2022-06-15 23:29:23,5,0,0,hi,Hi I love the game there is gust a small prob there is some inappropriate clubs and groups and ppl texting other ppl saying “hey se@y and all that it really annoys me and I have a small problem w mine it won’t let me join clubs... I know this is a small review but I’m done thank u for listening and have a wonderful day
2022-06-15 14:20:45,4,0,0,OMG😍💕😊😨,This game is my fav thing!!!!!!! I love this you can edit your avatar play games join live streams and post stuff like I do not know what I would do without this but...it does nee some fixing a Little glitchy kin of boring but still good💕
2022-06-15 12:24:39,2,0,0,Don’t like it no more,It not working I try to log back in to my old account it will not let me the email don’t work and the phone number don’t work I try 7 years to get it back to my old account it will not let me u should make a gmail account so I can tell u guys what going on I sorry but it not good for me no more
2022-06-15 09:35:41,4,0,0,"I love it, but a few suggestions","Over all, I think the app is amazing! You get to be creative and there are so many people to get you the kind of content you want! I only have a few suggestions though. 1:The video length needs to be longer! You only get 59 seconds to make a post. At least make it 1:30-1:45 or something because it’s getting ridiculously ridiculous to edit videos that are only 59 seconds long 2:Options for making clothes should less…🥱 They only limit you to certain clothes and it gets way too confusing when you get into the process😒 3:People who are/aren’t verified can go live Apparently, only people who are picked by ZEPETO to be verified get to go live. I think people with a certain amount of followers get to go live, not just verified people 4: I think (like TikTok)it should show you how many views you posts get. Not just how many likes. 
That’s all! Over all, this app is great is you don’t want TikTok or you just want something different! Big thumbs up 👍🏻!!"
2022-06-15 05:00:10,5,0,0,Amazing Game 10000000/10!,"Wow! This game is amazing! It’s a social media as well, and I understand clearly that social media is not a game, but that’s why this game is only for teens and adults. So many cool clothing and accessories in the shop. Also, so many fun worlds! My favorite world to go is party game. I love it’s mini games! 5 stars! Thanks for making a game that is now my favorite! 😄"
2022-06-14 22:31:25,5,0,1,My opinion,"So this game is..okay, so like it’s pretty fun considering I can get followers without showing my face. but the thing is, ppl always raise their price on clothes, for example, I rlly wanted this dress but I had to wait a little while till I got enough money (zems) and it was like 1 zem, but the next day it was 7 ZEMS- like what? Ur probably asking “how’s it our problem, we can’t fix other ppl raising prices” U actually can, u should make it to where ppl can’t go back and raise the price, only lower the price, if that makes sense. Also I’m a premium member, and let me tell you, it takes FOREVER to get my 70 zems, I gotta wait a month for 70 zems? If I rlly gotta wait a month, you might as well give me 200 zems a month or..70 zems A WEEK, and I know there are probably other complaints u read about not getting zems fast enough, or not getting enough zems from premium users, but they (or YOU, if ur a owner of ZEPETO) haven’t fixed it, like gimme 70 Zems a week, AT LEAST, or like I said, 200 a month, if u rlly are gonna make me wait that long. I know it’s a long paragraph, but I really want to share this complaint, and for owners of ZEPETO, please respond, and tell me what u think of my complaint, and tell me if u can fix it because it’s actually annoying me now. 🙃😞"
2022-06-14 17:21:09,3,0,0,Sorry,Hi I’m so sorry but there has been people sending me naked pictures of them self and especially the boys…so this man randomly started chatting with me and asked if I wanted to see is #### I said no and he said “oh come on baby girl~” I said no again and he just sent me another #### pic and I feel like 1 vote for reporting a player is enough as this has happened multiple times and is getting on my nerves…
2022-06-14 16:31:04,4,0,0,Help pls-,I love the app its amazing and everything but I can't use any templates nor the lucky box so if u have an idea can u pls help me?
2022-06-14 15:59:29,5,0,0,It’s a great game,AHHHHHH
2022-06-14 15:10:51,5,0,0,🦋AMAZING🦋 but here’s a request,"Hello, I love this app and I play this app daily. But I have a few requests for zepto to become a editor’s choice. 1. You should add people who view the videos. Like Tiktok has views at the bottom of the videos. 2. Try to make ZEMS come down at least 5$ or less. 3. We should be able to LIVE even if nobody is a verified user or a creator. Everyone should have a chance on screen. 4. Put custom music like Tiktok and a search bar with the music we can search. 5. We should get our money back if we accidentally deleted our account or like restore it. 6. We shouldn’t have to put our phone number when becoming a creator. 7. We should get ZEMS if we play for a day like about 10-20 ZEMS. But the overall I’m giving the app is amazing 🤩! Please text back creators if you want to do those 7 things. And I promise you more people will download it and it will feel like Tiktok!  Thank you!"
2022-06-14 14:29:45,4,0,0,It’s good but I’m worried about the rumors,Hi if you see this I downloaded this some days ago thinking it’s safe I researched it on YouTube and people say you can hear breathing I tried it and nothing happened then on a YouTube channel it show Zepeto calling the people saying stuff while breathing hard I thought I uninstall it cause it mite be like talking Angela where it tracks you and stuff I’m gonna just not go on it for a while but deep in my heart I know zepeto isn’t a hack game :)
2022-06-14 12:38:22,1,0,1,I would give a zero rating if I could,Terrible my game crashed every time I opened it and my account got banned for inappropriate stuff bro I’m NINE Idk how to even do stuff in it I got banned for no F ing reason
2022-06-14 09:36:05,3,0,0,I’m 12 and can’t sign up,Ok so like I’m 12 and I checked the game thing and it said 12+ but I can’t sign up and like ik it’s like that for most games but rlly that’s kinda messed up that even with this game I can’t sign up even tho the age requirement is 12+
2022-06-13 23:02:55,5,0,0,I love it,It’s so nice
2022-06-13 18:11:05,1,0,0,Don’t like it,So I saw my friend play this and told me too download it so I did when I entered my age(9) I didn’t let me join I deleted it and downloaded it again and did not work don’t recommend this app for kids my age
2022-06-13 17:19:02,5,0,0,The game is fun but I tried to log in but it wasn’t letting me,This game is fun
2022-06-13 13:27:47,4,0,0,Improve,"I love this game But I think that it is unfair you have to wait 1 month for a 💎zem💎 and some people can’t buy it, so you should make it one time per a week or everyday also in my old account my friend bought my my clothes and it didn’t give me my zem but other then that I really enjoy playing."
2022-06-13 11:41:00,1,0,0,I HATE IT,I GOT IN TROUBLE BECAUSE MY MOM SAID IT WAS A “DATING” APP BECAUSE THE NOTIFICATIONS I HATE YALL ZEPETO
2022-06-13 08:51:16,4,0,0,Really fun but….,I downloaded this game cause of my friend she told me it’s really fun her user is ur_fav_arab I love everything about this game but I tried to learn how to go live and stuff but idk how so I got sad and some dude scammed me with my zemz idk how and why he too me zemz and if ZEPETO sees this please send MAKE MY ZEMZ
2022-06-13 08:31:17,5,0,0,This is a great game but,I don’t know about anyone else but my ZEPETO has been down for a month now and I haven’t been able to post anything and I just what to let you know and if this is for everyone then it is a glitch and you can fix it
2022-06-12 15:24:53,4,0,0,App,The best app on my phone I love it but it I kinda want more outfits so I’m giving it 4/5 but yea it’s pretty good if you can’t have tic toc
2022-06-12 12:02:10,5,0,0,I recommend it,It's very good game I really enjoy playing it😄🙃
2022-06-12 09:45:52,5,0,0,GREAT BUT…,"Hi! I literally love zepeto, I do have a tiktok account for zepeto and it’s blowup!! but one thing is when I try to grab the zem they never have any surveys at the time!! I want to get zems but I can’t buy them since my parents won’t let me! Please fix this please and thank you.

Thank You,
Roshni"
2022-06-12 08:53:11,4,0,0,Rumors are fake!!,The thing about “the tracking” is all fake especially sense some people say that they hear a static noise on it when you turn it up all the way every single one of my apps do it- so it’s not just ZEPETO but this game has multiple toxic and not appropriate people misting very bad things witch you need try to help that but besides that the app is pretty good I would give it a 8/10
2022-06-12 00:11:14,5,0,0,LET ME POST,IT WONT LET ME POST I DONT KNOW HOW HEKP ME IM REALLY MAD THAT I CANT POST OR TALK TO OTHER PEOPLE HELP ME RIGHT NOW 😡😡😡👺👺👺👹👹👹👿👿🤡🤡🤡
2022-06-11 18:16:57,5,0,0,Zepto is fun,I played this game when I was younger I like it
2022-06-11 13:32:02,5,0,0,Good game pls read,So when I seen this game on tik tock I really wanted so I got it and this game is Soo FUN I love the characters and you can post your own videos there’s mini games to play you can dress up your avatar meet new friends and explore! I really recommend this game and now on I get more followers from TickTock!
2022-06-11 11:23:19,2,0,0,ZEPETO,Zepeto should add naming group chats! And stop the cyber bowl and there’s a lot of it and they just like let it happen. If you report someone you should be able to cancel but whatever because it’s not really fair if someone is bullying you or scammed you you don’t get anything back like you don’t like I give someone a hair for 14 Sam’s and they said they’ll gift me back they never did I got scam so six fat and we should name group chats.
2022-06-11 10:41:40,1,0,0,I hate it,It is the worst app I’ve ever seen
2022-06-11 10:15:16,1,0,0,I can’t log back in,I’ve accidentally logged out and now I can’t log back in and I put all my information in correctly and it still says it’s not correct information.
2022-06-11 05:04:52,5,0,0,ZEPETO,ZEPETO is an amazing app I recommend you to play it 100%
2022-06-10 22:25:41,1,0,0,To ZEPETO I HATE YOU,Why didn’t you let me in the wole game is the worst I hate it don’t get this app buy something else i give it a one star
2022-06-10 18:18:18,1,0,0,It's getting boring,Zepeto was good at first but now its starting to get boring nothing is really cool anymore and I just don't feel happ or excited anymore when I play it so I'm deleting the game.
2022-06-10 17:20:41,4,0,0,I want answers and help with my problems please,"Nothing works on this app works it’s always something wrong I put the right email and password but zepteo says it’s wrong email or password when my email account and google says itself that it’s the right one! 2 stars⭐️⭐️ as my true review. *UPDATE* even tho this games has its problem it really is a fun-ish game but it always makes me buy stuff even if I don’t buy it the game takes it upon itself to buy it, I don’t have gems to be wasting so if Zepote or how ever you spell it what’s me to buy stuff then buy me gems I won’t ever play this game AGAIN DONT DOWNLOAD I mean you can do it but I wouldn’t play it again"
2022-06-10 15:44:55,1,0,0,Rawr,I don’t like this game because when I turn up the volume I heard breathing!
2022-06-10 14:11:30,3,0,0,Some of the stuff don’t make no sense,Why do you let people right BF and it stands for a boyfriend but when we type in kids we can’t make a group that makes no sense
2022-06-10 11:54:29,5,0,0,Suggestion and Request,"Dear ZEPETO,
I wasn’t sure how I would contact you any other way so I was wondering I really messed up my characters face so could you make it possible so that when you make a style your face can be part of the style thank you!"
2022-06-10 11:29:41,1,0,0,Why can’t you be 11?,It doesn’t work on android?????and you can’t be 11
2022-06-10 02:40:36,4,0,0,Pls read,"I feel really bad for saying this but-
I worked really hard on a project that took me hours and when I went to post it, it kept automatically canceling. It would let me post other stuff but not my original stuff. I worked really hard on it and I hope the bug gets fixed. 😞"
2022-06-09 20:03:30,5,0,0,Why ZEPETO should work and make us not always updated it,I rate this a 3 because sometimes it’s dose not let get in ZEPETO or ZEPETO doesn’t work mostl😭😭😭😡💀💀💀💀💀
2022-06-09 19:13:46,1,1,0,good but..,I just don’t like how inappropriate some crews are and how they are allowed. It is fun to make friends and dress up and go in worlds but… my cousin was in a crew and you can send photos in messages and she got sent a photo of a old man and I thought she was lying at first but I saw the photo on google
2022-06-09 19:07:17,5,0,0,One question and review of the game,Is this a dating game it’s kinda like tinder but I’m just wondering if it is a dating game the ad says you can date but anyway maybe the game could be better but it’s great I was lazy on this sorry
2022-06-09 18:51:50,5,0,0,Thank you Letter:,I thank you: for being honest and making a game that you can make an avatar talk and even go live just like TikTok I think this is the game we all need one time or twice in our life so (thank you)
2022-06-09 17:15:51,5,0,0,FANTASTIC,I love ZEPETO!
2022-06-09 12:04:52,3,0,0,I like it but one problem!,Okay so I have an iPhone 11 and I just got my phone fixed when I get on the app it’s fine for a little while. Then it freezes up and I’ve restarted my phone and freed up storage. So is it the app or my phone? Because I’m beyond confused at this point.
2022-06-09 11:41:21,5,0,0,🤩,This is amazing app love it follow me 𝚓𝚊𝚍𝚎:😏💗
2022-06-09 09:30:35,5,0,0,ZEPETO,"So I really like the app but I was on YouTube and people said that it can track you and hear you and it was really scary and am really 
Scared to play the app again. I do not know if that’s true but if it’s not please stop making false rumors about ZEPETO people get scared and won’t play the app so I don’t know if it’s true please ZEPETO tell me."
2022-06-08 19:34:42,5,0,0,It looks like Roblox Ngl,XZEPETO looks like Roblox but I still like it
2022-06-08 18:11:24,5,0,0,Moving the characters body’s and arms and legs,Zepeto should move the characters like when we go on camera and then action I feel like the videos of everybody’s would be better but I’m not saying there not good but I feel like the videos I make could be better so I think zepeto should allow characters to move like when they go to action and stuff like that
2022-06-08 14:43:22,1,0,0,TERRIBLE,I DIDN’T EVEN GET CHANCE TO PLAY BECAUSE I WAS UNDER AGE I HATE MAKE IT SUITABLE FOR ALL AGES DUMBIES
2022-06-08 13:57:13,1,1,0,Seriously?,"They added a feature where you can join a “crew” or make one; just scrolling through them you can see there are people just asking for a boyfriend/ girlfriend or sex. I understand if someone feels lonely and wants to make friends but this is also a common tactic for pedophiles. Pretending they are younger than they actually are to manipulate others, and all I can say is seriously?! If you don’t care about others safety just say so. I think you should take a break on trying to upload clothes everyday and focus on making sure no one can just blatantly ask for sex in a game for +12 year olds."
2022-06-08 13:48:56,3,0,0,Idk I think it is bad,ZEPIDO might not be good for kids or eny one I herd breathing in the background I don’t think it is good I think it has a camera idk but here it is
2022-06-08 13:16:50,5,0,0,Hi,Good game
2022-06-08 12:04:40,4,0,0,From Emmy,"Hello!- I’ve noticed that kids (11-6 lower) will get on here and use the microphone thinking it’s a normal chat game, which concerns me somewhat of people do use The microphone and May say things they don’t need to know, i have ran into a 6 year old in the game on their microphone so am very much hoping there would be a way to make the restrictions to kids better Either way if you do read this other than that the games really good // edit after the response: thank you so much I do like the microphone it’s just my concern about it because of some kids being very trusting"
2022-06-08 11:12:26,5,0,0,Zetop,I love this game it’s amazing
2022-06-08 09:29:16,1,0,0,Why,How old do I supposed to be to play
2022-06-08 08:47:41,5,0,0,👋hello,This is such a great app I met so many new friends and i get to chat with them it’s kinda like roblox tho but I think that this is such a great app and friend me my user name is whatIsaygoes or Just zay thank you and this is the best app I had it since 2019 wow lol by now!!
2022-06-08 05:01:57,4,0,0,Great app but their are some issues that need to be fixed,"Hello zepeto team. PLEASE READ IMPORTANT ‼️‼️‼️‼️‼️❌❌❌There are some few issues that can be adjusted into zepeto. A lot of times i play this game “Jump Master” the controls on jump master i would say there very weird my controls would go on the opposite direction. And my jump button wouldn’t even jump. Now for correction I have very strong internet and that it normally doesn’t do this with my other games so I strongly confirm you guys to re-do it. 

The “free games” hello Zepeto this one game called “try to make me laugh” and earn 1 zem I have been trying to earn a zem for a 10 weeks or more. But I haven’t gotten 1 thing you have to let you’re zepetors have chances of getting zems because some of us can be able to afford any zems so it would be nice if you actually do something for free and let us actually have a CHANCE A CHANCE of winning. Instead of saying “chance up” make that come true. 

Make more zem games , Please make some zem games for a few of us who don’t even have the budget to pay for some zems. And make the games not challenging or anything pay us a fair amount of zems. Plus can you make the zem prices a little bit cheaper there so expensive. Either with the money to. I saw this item that was 300,000 like who has the money to pay for it literally nobody unless if your extremely rich. Please zepeto make this a fair game for your fellow zepetors that can’t afford any money or zems. It would be nice for once. If you actually did something for us to earn zems or money because in my opinion if im breaking truly honest it’s hard getting zems. In jump master other games it would be nice if we had a calming game and earn zems."
2022-06-07 23:48:27,3,0,0,This game is making me angry!,"Okay so no one on this game is getting in off money and it’s not fair and we don’t even get any Zems! Then you expect us to like the game you need to make changes other then that the game is fine!!!! Also dear ZEPETO if you don’t give me 100 zems  or everyone else I’m going to Sue you because im sick and tired of playing your rip off zems games!!!!!!!!!!!!
NOW!!!"
2022-06-07 19:13:45,1,1,0,This is not for kids,This app was my favorite it said it was for all ages I got it and I played it with friends and I told my mom that I like this app she said let me see it and she said it’s not for kids because it can show your face and to know strangers and those strangers can be adults and do sexual things and hack your phones because people sometimes they think they are hacking them or tracking them🧐🧐🧐😡😱😰😱😨
2022-06-07 11:17:46,1,0,0,Horrible because it switched that year to 2013 and I did not,This is 1 or 2 out of ten if they don’t let me in the app
2022-06-07 11:16:13,3,0,0,Lagging,Please fix the lagging and crashing when it comes to the messages
2022-06-07 08:26:56,4,0,0,I love this game but..,I was playing zepeto and I asked my mom if I could buy Zems with her money so I went to go do it and it said In app purchase was canceled which was really weird cause I did the fingerprint thing so please fix this
2022-06-07 05:44:45,2,0,0,Worst game,Its a fun game but theres a lot of creepy people and lots of creeps and random people asking me to D8 and i was very uncomfortable
2022-06-07 05:31:16,4,0,0,All was good and now it crashes,"All was working well and I loved this app until it started crashing - now I can’t even open it, I tap the icon and it just crashes right away. :("
2022-06-07 03:29:49,1,0,0,Problem,I like the app but I prefer the notifications should disappear after  a week same for the gift box I prefer when someone sends you a gift the notification of the gift should only stay for a week and then disappear
2022-06-07 00:09:46,4,0,0,Fix this,So when I was playing Jump master I always hit the jump button BUT my character acts like they don’t have gravity at all I literally hit the jump button and then once you press it you fall down so fast you can barley get on the play form I had to PAY to get at a higher place but I didn’t even have enough time to get up there you make it so hard for I pad players I repeat MAKE THE CHARACTERS JUMP LIKE THEY HAVE GRAVITY
